D90,Rrup,Mw,Vs30,zh,
64.72123299,178.3456595,6.8,278.27405,1387,34
48.65342742,193.2621242,6.8,274.86993,1388,34
27.28346569,122.763993,6.8,228.0233,1389,34
26.82281678,94.89887607,6.8,432.8886,1390,34
26.51641001,93.71245556,6.8,274.5092,1391,34
31.62585967,109.7444532,6.8,333.0297,1392,34
29.63988023,119.7944307,6.8,265.5409,1393,34
30.12254969,102.197408,6.8,420.4355,1394,34
28.45789873,90.79247344,6.8,307.42,1395,34
34.96688433,140.1736097,6.8,522.9963,1396,34
83.1250191,163.8121067,6.8,272.6518,1397,34
27.43424138,141.5791317,6.8,203.2111,1398,34
36.60601044,131.4858843,6.8,238.2027,1399,34
34.30541648,114.7670176,6.8,246.7284,1400,34
26.12512966,98.60269895,6.8,274.122,1401,34
34.34897815,123.4485605,6.8,270.7708,1402,34
55.40186278,147.3978709,6.8,218.1334,1403,34
31.16721996,138.6835711,6.8,281.2124,1404,34
47.14678674,115.7524272,6.8,258.5682,1405,34
24.50450979,90.90759043,6.8,291.7127,1406,34
74.9167271,180.1214606,6.8,136.088,1407,34
84.14722218,190.0513222,6.8,119.6667,1408,34
108.9099086,165.2755222,6.8,89.19601,1409,34
58.29828299,161.9991438,6.8,156.3224,1410,34
80.57156819,172.1966746,6.8,146.4362,1411,34
68.17260814,168.5315523,6.8,120.869,1412,34
71.67539885,190.2422146,6.8,298.5533,1413,34
47.32908197,151.0688634,6.8,487.2012,1414,34
28.05344899,173.6523339,6.8,353.3482,1415,34
37.782754,197.2636623,6.8,432.5877,1416,34
37.89052652,156.6437282,6.8,253.6669,1417,34
45.78937104,139.1786733,6.8,478.8921,1418,34
52.87257134,152.1967161,6.8,629.692,1419,34
37.47078329,161.8055353,6.8,309.0803,1420,34
28.35355357,170.5768933,6.8,256.9584,1421,34
33.87959858,191.0926394,6.8,523.1513,1422,34
42.55946898,155.1539174,6.8,377.0819,1423,34
30.98834458,138.2457407,6.8,363.2759,1424,34
17.32128748,128.1376932,6.8,421.7628,1425,34
65.4425817,174.5707464,6.8,293.7617,1426,34
23.87472304,132.7510231,5.1,243.39799,1427,35
23.82763102,133.5371338,5.1,206.55794,1428,35
24.64491428,104.8126944,5.1,336.31079,1429,35
23.81273609,122.5299455,5.1,243.66833,1430,35
21.55261237,130.9430011,5.1,248.68715,1431,35
21.22800509,59.71565568,5.1,209.85481,1432,35
18.40900866,72.825878,5.1,576.61603,1433,35
18.93627207,162.8722878,5.1,584.48499,1434,35
22.56138294,174.8481228,5.1,394.61996,1435,35
18.69417021,156.1744807,5.1,416.52783,1436,35
17.9285387,156.0498259,5.1,274.86993,1437,35
18.24261494,74.49121326,5.1,228.0233,1438,35
5.278607771,55.05502952,5.1,432.8886,1439,35
8.909741859,57.30801091,5.1,274.5092,1440,35
13.97368956,86.09624634,5.1,265.5409,1441,35
16.09974845,73.60568559,5.1,420.4355,1442,35
18.37891183,67.48114125,5.1,307.42,1443,35
22.14365823,113.6295499,5.1,203.2111,1444,35
21.76039981,108.4797196,5.1,238.2027,1445,35
21.33267447,92.59037304,5.1,246.7284,1446,35
13.66345491,84.26014823,5.1,274.122,1447,35
16.56355034,105.395113,5.1,270.7708,1448,35
23.1401815,123.7720909,5.1,218.1334,1449,35
20.72368211,125.1097518,5.1,281.2124,1450,35
18.64545521,107.5271123,5.1,258.5682,1451,35
17.71560611,93.64828383,5.1,291.7127,1452,35
11.49356342,182.6564658,5.1,259.5523,1453,35
12.24002859,190.2155311,5.1,821.5139,1454,35
24.59132774,98.10817256,5.1,487.2012,1455,35
19.16349655,122.7630942,5.1,353.3482,1456,35
23.61233152,105.9543396,5.1,253.6669,1457,35
18.15881604,89.90228768,5.1,478.8921,1458,35
20.9637926,107.9831172,5.1,629.692,1459,35
19.6148923,117.5404941,5.1,309.0803,1460,35
17.85289332,121.6603958,5.1,256.9584,1461,35
17.81759524,144.3754677,5.1,523.1513,1462,35
16.59493899,132.87833,5.1,386.0611,1463,35
20.57640396,120.9833756,5.1,377.0819,1464,35
16.27463671,99.73245433,5.1,363.2759,1465,35
15.10839833,86.37328154,5.1,421.7628,1466,35
27.54723943,149.1911002,5.7,243.39799,1467,36
27.54770045,147.870514,5.7,206.55794,1468,36
33.06987753,115.9533278,5.7,336.31079,1469,36
39.48111701,134.7303985,5.7,243.66833,1470,36
31.47566679,143.3789829,5.7,248.68715,1471,36
31.74097037,61.18012151,5.7,209.85481,1472,36
23.62312426,83.69573175,5.7,576.61603,1473,36
28.29974558,173.7659309,5.7,416.52783,1474,36
25.69687335,173.7896433,5.7,274.86993,1475,36
30.50638622,87.84284821,5.7,228.0233,1476,36
28.33394078,63.21135138,5.7,432.8886,1477,36
22.93921969,68.47410462,5.7,274.5092,1478,36
21.69553871,85.536126,5.7,333.0297,1479,36
19.60722316,102.9689365,5.7,265.5409,1480,36
22.74219866,88.55497302,5.7,420.4355,1481,36
24.02065778,80.24288171,5.7,307.42,1482,36
25.74606766,124.6809351,5.7,522.9963,1483,36
31.59511038,131.0427982,5.7,203.2111,1484,36
28.29500309,125.1147598,5.7,238.2027,1485,36
45.5839939,108.3666733,5.7,246.7284,1486,36
19.97619333,97.61394416,5.7,274.122,1487,36
28.36467874,121.0662978,5.7,270.7708,1488,36
33.8992699,140.7763703,5.7,218.1334,1489,36
24.21775175,140.4428063,5.7,281.2124,1490,36
27.92948263,121.168173,5.7,258.5682,1491,36
23.75996633,103.2425929,5.7,291.7127,1492,36
28.55114709,199.8211145,5.7,259.5523,1493,36
33.30984989,111.1433571,5.7,487.2012,1494,36
25.04269355,138.5530344,5.7,353.3482,1495,36
30.07449085,121.4737873,5.7,253.6669,1496,36
27.09071428,105.1467645,5.7,478.8921,1497,36
27.27103225,135.144937,5.7,309.0803,1498,36
23.31476356,138.2312037,5.7,256.9584,1499,36
32.54067608,138.9627324,5.7,377.0819,1500,36
26.06909281,117.4476916,5.7,363.2759,1501,36
24.89151462,103.2769555,5.7,421.7628,1502,36
80.33499238,151.1047012,6.2,127.1408,1503,37
57.45831533,151.8231236,6.2,185.37057,1504,37
63.21837154,136.3587294,6.2,171.66423,1505,37
38.22136575,119.4588292,6.2,144.11224,1506,37
43.02208851,142.3324741,6.2,165.19353,1507,37
48.8964784,128.8859778,6.2,307.31921,1508,37
47.64087636,193.2131965,6.2,343.87286,1509,37
68.04670161,176.4333039,6.2,278.27405,1510,37
39.32052517,165.3348335,6.2,390.56384,1511,37
20.60323518,152.8470492,6.2,762.54822,1512,37
28.81020826,143.9306454,6.2,410.40256,1513,37
39.33085303,129.328242,6.2,136.088,1514,37
47.75976131,118.4612608,6.2,119.6667,1515,37
40.46318079,111.2889017,6.2,615.7157,1516,37
34.35242058,102.8622796,6.2,262.0394,1517,37
50.87594323,105.1712126,6.2,458.2165,1518,37
37.63334957,112.8287801,6.2,382.2518,1519,37
41.41526289,102.1634354,6.2,381.2995,1520,37
19.43833326,108.2071167,6.2,343.7977,1521,37
18.26115002,100.2163189,6.2,138.1374,1522,37
49.64248382,92.1356349,6.2,375.5872,1523,37
21.30194357,102.6189327,6.2,670.2175,1524,37
26.5155049,85.79699488,6.2,473.4697,1525,37
33.41655278,74.17291542,6.2,99.70285,1526,37
17.31985854,77.27033805,6.2,396.2268,1527,37
39.73909662,171.2224158,6.2,456.5407,1528,37
36.00824905,161.9601722,6.2,376.7256,1529,37
25.7038324,136.882291,6.2,295.9659,1530,37
36.80489777,135.6840816,6.2,185,1531,37
33.86281146,119.7382532,6.2,300.8308,1532,37
21.86617479,90.99855164,6.2,457.6144,1533,37
95.69783906,169.9689807,6.2,89.19601,1534,37
27.53264244,148.8703501,6.2,259.5523,1535,37
33.43217014,135.5383179,6.2,821.5139,1536,37
57.08567246,164.9552147,6.2,156.3224,1537,37
45.80141483,144.2153095,6.2,325.5844,1538,37
58.55116395,153.4394494,6.2,146.4362,1539,37
58.68464194,150.1046324,6.2,120.869,1540,37
41.57010464,134.1963189,6.2,298.5533,1541,37
22.57874221,128.8324379,6.2,346.2746,1542,37
10.176635,61.43601204,6.2,399.9957,1543,37
6.889296045,54.59012247,6.2,309.6915,1544,37
7.725587356,47.57179575,6.2,199.3158,1545,37
7.628853125,32.28920566,6.2,486.1633,1546,37
10.31494062,27.03889268,6.2,211.9324,1547,37
9.14878134,30.14871665,6.2,576.5403,1548,37
11.34881932,43.29746231,6.2,459.312,1549,37
29.63477687,45.00049719,6.2,360.4274,1550,37
22.18599558,55.07961069,6.2,443.9416,1551,37
40.27141666,65.35087267,6.2,314.4844,1552,37
16.01174569,45.21232609,6.2,323.0094,1553,37
15.97236363,37.58020728,6.2,369.3285,1554,37
18.39921466,28.59032763,6.2,130.5803,1555,37
5.384449833,24.58562496,6.2,375.2507,1556,37
11.87156266,49.18693375,6.2,529.2412,1557,37
13.31660993,21.86429272,6.2,224.2975,1558,37
13.82112152,35.93746957,6.2,308.4477,1559,37
11.0081924,26.42403502,6.2,302.2495,1560,37
10.39138104,44.90097013,6.2,662.6323,1561,37
27.90431866,117.5018834,6.2,350.0002,1562,37
27.38089845,112.6596427,6.2,463.8018,1563,37
30.6543227,125.3186518,6.2,253.933,1564,37
35.22307908,116.8850547,6.2,321.4917,1565,37
35.73482335,113.6842875,6.2,278.458,1566,37
26.67909669,128.3253034,6.2,306.3208,1567,37
59.47845324,140.4623281,6.2,293.7617,1568,37
31.16552422,75.87032905,6.2,430.6437,1569,37
17.93626215,80.90450698,6.2,298.2384,1570,37
15.55099997,77.0939709,6.2,264.1159,1571,37
35.29469082,112.1558146,6.2,540.6636,1572,37
22.88852333,110.3191016,6.2,1044.785,1573,37
18.55198103,93.75428086,6.2,303.7069,1574,37
24.82031426,74.90516402,6.2,455.1924,1575,37
21.32309546,96.87854211,6.2,384.4722,1576,37
32.61168502,90.07135617,6.2,186.1839,1577,37
22.36095928,70.92722072,6.2,420.9702,1578,37
11.49232788,51.02839605,6.2,403.4972,1579,37
19.17488983,68.01747775,6.2,526.4553,1580,37
21.03883552,73.30797267,6.2,260.7138,1581,37
42.11434791,104.6786894,6.2,537.7812,1582,37
21.62713111,89.42538947,5.1,243.39799,1583,38
24.65335271,100.175185,5.1,363.31973,1584,38
22.71245473,102.8893957,5.1,206.55794,1585,38
26.53435509,114.9863981,5.1,336.31079,1586,38
27.88417472,112.5209718,5.1,243.66833,1587,38
28.07374574,112.9656074,5.1,248.68715,1588,38
25.34971597,138.4704246,5.1,307.31921,1589,38
26.07624206,139.2324628,5.1,209.85481,1590,38
9.530372501,116.9245519,5.1,576.61603,1591,38
21.91458418,102.0258201,5.1,584.48499,1592,38
28.0396719,114.2625617,5.1,477.51245,1593,38
22.57272469,103.2820293,5.1,394.61996,1594,38
24.19829539,118.2025227,5.1,351.03799,1595,38
18.26171952,86.03107858,5.1,416.52783,1596,38
12.14697493,80.49778728,5.1,278.27405,1597,38
16.65134229,84.46203045,5.1,274.86993,1598,38
19.68810809,108.5067054,5.1,228.0233,1599,38
22.27027166,125.0693039,5.1,432.8886,1600,38
23.42338575,117.5404148,5.1,274.5092,1601,38
10.83763351,102.5872881,5.1,333.0297,1602,38
16.26226921,91.04425977,5.1,265.5409,1603,38
23.95321899,102.2276995,5.1,420.4355,1604,38
21.79666029,110.8796222,5.1,307.42,1605,38
15.17978919,81.59833596,5.1,522.9963,1606,38
11.40403437,79.72500991,5.1,272.6518,1607,38
15.21195254,82.76589664,5.1,203.2111,1608,38
20.87630235,87.95727989,5.1,238.2027,1609,38
22.9806919,94.60013754,5.1,246.7284,1610,38
15.7873747,106.1278655,5.1,274.122,1611,38
20.95141045,93.5675134,5.1,270.7708,1612,38
19.90321582,85.04210155,5.1,218.1334,1613,38
20.95827283,95.73166033,5.1,281.2124,1614,38
23.47499947,103.8506879,5.1,258.5682,1615,38
24.19473083,120.0504508,5.1,291.7127,1616,38
26.45896823,120.0124624,5.1,343.7977,1617,38
19.95235324,129.9334279,5.1,138.1374,1618,38
30.73132604,150.8847062,5.1,99.70285,1619,38
19.531513,85.93622345,5.1,298.9396,1620,38
39.4069537,83.22477854,5.1,89.19601,1621,38
19.74213768,98.46873956,5.1,259.5523,1622,38
13.74554473,93.30085572,5.1,242.8009,1623,38
17.10834884,104.2942665,5.1,821.5139,1624,38
10.20940743,88.91785364,5.1,661.4196,1625,38
36.78952025,87.61317946,5.1,156.3224,1626,38
20.15300474,93.83692423,5.1,325.5844,1627,38
39.24954012,91.45031122,5.1,146.4362,1628,38
26.37010239,97.23292946,5.1,120.869,1629,38
22.77429033,163.9183348,5.1,399.9957,1630,38
19.01820181,94.54030223,5.1,353.3482,1631,38
22.92776483,97.72353311,5.1,432.5877,1632,38
20.31209,95.85529945,5.1,253.6669,1633,38
16.06573995,98.63719495,5.1,478.8921,1634,38
16.3275534,83.65461839,5.1,629.692,1635,38
12.44338378,82.08658241,5.1,309.0803,1636,38
5.543338344,89.35335606,5.1,256.9584,1637,38
18.28720044,88.52243541,5.1,523.1513,1638,38
9.88668802,78.77692152,5.1,386.0611,1639,38
16.44286471,78.56174332,5.1,377.0819,1640,38
16.16070234,83.44536457,5.1,363.2759,1641,38
25.62021858,91.16248392,5.1,421.7628,1642,38
10.26632846,105.3665834,5.1,253.933,1643,38
26.56345234,114.0369622,5.1,321.4917,1644,38
28.83404238,190.9222521,5.1,430.6437,1645,38
26.25465292,131.5222645,5.1,303.7069,1646,38
26.44498818,137.7402468,5.1,384.4722,1647,38
115.2093824,120.429861,7.8,363.31973,1648,39
93.93877368,107.817197,7.8,206.55794,1649,39
86.57196428,57.28887888,7.8,480.68826,1650,39
94.82473939,88.87408043,7.8,243.66833,1651,39
83.97907716,125.1776403,7.8,127.1408,1652,39
113.749233,111.8327299,7.8,131.13963,1653,39
100.7547741,108.9384033,7.8,290.70941,1654,39
99.04868803,138.2269767,7.8,171.66423,1655,39
88.34575711,112.8115728,7.8,166.97049,1656,39
93.13122785,131.9958112,7.8,255.86218,1657,39
94.53146936,127.7356006,7.8,389.23804,1658,39
83.47775272,160.9004894,7.8,144.11224,1659,39
81.03319073,143.6378913,7.8,165.19353,1660,39
117.2624586,172.0280612,7.8,743.37653,1661,39
98.63830291,146.1822579,7.8,307.31921,1662,39
98.8821177,92.87726134,7.8,209.85481,1663,39
62.68963551,186.8379705,7.8,584.48499,1664,39
81.77725234,194.8457443,7.8,394.61996,1665,39
106.7938987,195.706752,7.8,292.66544,1666,39
85.10363565,182.9193118,7.8,346.97205,1667,39
84.43910942,162.8909092,7.8,274.86993,1668,39
35.00339698,177.6939579,7.8,359.18896,1669,39
87.91272661,192.8691167,7.8,264.42551,1670,39
82.58700866,199.9159098,7.8,410.40256,1671,39
78.35122973,103.7895691,7.8,228.0233,1672,39
22.98318951,74.22624704,7.8,274.5092,1673,39
85.67728754,110.5408752,7.8,522.9963,1674,39
84.0107636,84.10273083,7.8,246.7284,1675,39
91.98787638,115.1264254,7.8,218.1334,1676,39
91.74229123,105.2971331,7.8,281.2124,1677,39
98.06041403,145.9564682,7.8,136.088,1678,39
105.3151081,155.90752,7.8,119.6667,1679,39
107.1158102,162.9124669,7.8,615.7157,1680,39
100.907739,173.3415236,7.8,262.0394,1681,39
120.7948525,168.6835937,7.8,458.2165,1682,39
120.9937213,162.5499133,7.8,382.2518,1683,39
92.02556873,171.9762154,7.8,381.2995,1684,39
97.30711536,174.8487259,7.8,343.7977,1685,39
95.30903,177.1878957,7.8,138.1374,1686,39
94.73110366,183.0108695,7.8,375.5872,1687,39
91.52952966,187.8636346,7.8,670.2175,1688,39
86.93583323,192.5761201,7.8,473.4697,1689,39
109.3030764,176.8823485,7.8,316.2039,1690,39
116.2899355,159.5522264,7.8,298.9396,1691,39
110.4059129,133.0582777,7.8,89.19601,1692,39
91.78113205,170.6040484,7.8,242.8009,1693,39
93.07865706,187.6883159,7.8,821.5139,1694,39
97.92604608,159.4528908,7.8,661.4196,1695,39
102.6585466,129.0777455,7.8,156.3224,1696,39
109.3528125,153.1183658,7.8,325.5844,1697,39
115.2794127,134.8182647,7.8,120.869,1698,39
90.09040792,168.0393068,7.8,735.3477,1699,39
117.5333451,156.6318323,7.8,298.5533,1700,39
71.99510192,172.6827398,7.8,432.5877,1701,39
102.7526384,126.1065229,7.8,629.692,1702,39
38.71475171,146.0930373,7.8,256.9584,1703,39
92.29511092,188.1954034,7.8,350.0002,1704,39
93.12467772,185.5002465,7.8,463.8018,1705,39
98.56659272,171.5113244,7.8,253.933,1706,39
121.0095546,166.6500382,7.8,321.4917,1707,39
118.3399932,167.3856945,7.8,278.458,1708,39
134.5046471,156.1189331,7.8,306.3208,1709,39
37.26425902,150.9149967,6.2,243.39799,1710,40
16.66882119,175.0333614,6.2,206.55794,1711,40
38.63569852,192.1290852,6.2,243.66833,1712,40
30.45353181,191.1325845,6.2,248.68715,1713,40
15.86618101,52.74869208,6.2,584.48499,1714,40
11.06792664,32.82578376,6.2,477.51245,1715,40
17.7491859,48.37722975,6.2,394.61996,1716,40
11.57591465,33.48261115,6.2,343.87286,1717,40
24.10023236,45.06402503,6.2,353.92551,1718,40
12.25153052,46.66289011,6.2,351.03799,1719,40
32.96739905,60.55750489,6.2,292.66544,1720,40
20.62425756,82.27754047,6.2,416.52783,1721,40
74.09280329,108.6703253,6.2,278.27405,1722,40
20.58792122,93.8189283,6.2,274.86993,1723,40
34.08636384,74.40850966,6.2,264.42551,1724,40
28.96518773,62.9926102,6.2,390.56384,1725,40
35.70438629,158.2806285,6.2,333.0297,1726,40
18.37457483,150.5802586,6.2,265.5409,1727,40
25.65003704,168.5854444,6.2,420.4355,1728,40
58.67998637,134.9527071,6.2,522.9963,1729,40
110.7426454,123.2231661,6.2,272.6518,1730,40
61.13575141,141.0845922,6.2,203.2111,1731,40
25.73956293,153.7538411,6.2,238.2027,1732,40
40.9847069,164.3377479,6.2,246.7284,1733,40
24.24046204,181.4733762,6.2,274.122,1734,40
26.1664327,164.5231258,6.2,270.7708,1735,40
21.86469757,144.9783982,6.2,218.1334,1736,40
26.60542802,165.729906,6.2,281.2124,1737,40
48.85547052,181.0504358,6.2,258.5682,1738,40
32.66305252,18.80151185,6.2,336.4518,1739,40
35.48461075,32.69296793,6.2,305.2342,1740,40
11.2879759,24.79865729,6.2,596.107,1741,40
56.5911972,44.11834063,6.2,458.9865,1742,40
71.79472195,57.63407397,6.2,346.684,1743,40
38.70488341,63.44884265,6.2,456.5407,1744,40
75.36526521,103.6331026,6.2,185,1745,40
50.39740668,89.16648285,6.2,316.2039,1746,40
104.1091927,131.3157691,6.2,89.19601,1747,40
6.959741375,97.22996763,6.2,259.5523,1748,40
49.35010841,142.3962696,6.2,156.3224,1749,40
61.46193456,142.0910635,6.2,146.4362,1750,40
71.66191457,154.3405497,6.2,120.869,1751,40
13.8187409,98.19508772,6.2,498.6939,1752,40
21.80498567,92.39666126,6.2,353.3482,1753,40
16.04347843,67.60791809,6.2,432.5877,1754,40
44.19998869,110.647824,6.2,253.6669,1755,40
30.5825702,114.3975145,6.2,629.692,1756,40
16.38912444,105.2767478,6.2,309.0803,1757,40
31.4079162,94.6977523,6.2,256.9584,1758,40
15.96835308,75.84285597,6.2,523.1513,1759,40
41.5833356,123.1886929,6.2,377.0819,1760,40
32.51754757,131.1682916,6.2,363.2759,1761,40
35.29066732,138.889029,6.2,421.7628,1762,40
27.80854545,121.0323915,5.7,243.39799,1763,41
42.31841916,127.9710492,5.7,363.31973,1764,41
25.81342674,117.0531807,5.7,206.55794,1765,41
27.5832993,83.0889754,5.7,336.31079,1766,41
20.69152,83.3304801,5.7,480.68826,1767,41
41.91111308,102.3565841,5.7,243.66833,1768,41
38.12951613,111.1928674,5.7,248.68715,1769,41
74.06269979,136.3508367,5.7,127.1408,1770,41
54.63523405,127.0561495,5.7,131.13963,1771,41
30.94743931,94.93195443,5.7,245.74942,1772,41
50.58603167,107.0344689,5.7,228.96497,1773,41
48.82622246,117.3050265,5.7,275.56555,1774,41
64.96119149,140.177428,5.7,185.37057,1775,41
49.17183645,126.6145438,5.7,215.21594,1776,41
22.3295768,60.16902427,5.7,209.85481,1777,41
14.4573234,76.71614737,5.7,576.61603,1778,41
22.99972826,166.3143891,5.7,584.48499,1779,41
9.11924339,187.766293,5.7,477.51245,1780,41
35.94594414,176.7694923,5.7,394.61996,1781,41
28.60291943,154.914887,5.7,416.52783,1782,41
49.25761972,139.4221003,5.7,278.27405,1783,41
27.90020968,152.9319297,5.7,274.86993,1784,41
22.85548512,76.90899825,5.7,228.0233,1785,41
10.85778062,50.71673723,5.7,432.8886,1786,41
13.63484507,49.91287743,5.7,274.5092,1787,41
18.51901725,66.04780357,5.7,333.0297,1788,41
13.15203406,79.38907767,5.7,265.5409,1789,41
8.915705244,62.8031923,5.7,420.4355,1790,41
7.86282392,52.68395865,5.7,307.42,1791,41
23.10781686,101.0462286,5.7,522.9963,1792,41
69.60167742,126.4172788,5.7,272.6518,1793,41
29.09252481,105.3004818,5.7,203.2111,1794,41
26.73860131,97.51567173,5.7,238.2027,1795,41
32.32622929,80.18075941,5.7,246.7284,1796,41
17.19153862,67.07233987,5.7,274.122,1797,41
27.80478376,91.90670533,5.7,270.7708,1798,41
27.3687486,113.7174785,5.7,218.1334,1799,41
21.94798396,110.6006712,5.7,281.2124,1800,41
37.30027882,89.77212474,5.7,258.5682,1801,41
12.39663664,69.95438633,5.7,291.7127,1802,41
91.50337917,130.27398,5.7,89.19601,1803,41
20.22567181,177.559516,5.7,259.5523,1804,41
49.3470911,129.581607,5.7,156.3224,1805,41
79.94173566,139.7505014,5.7,120.869,1806,41
28.8184316,104.3943668,5.7,487.2012,1807,41
19.8034088,127.3121392,5.7,353.3482,1808,41
23.7364593,110.3670375,5.7,253.6669,1809,41
21.14100518,93.19302588,5.7,478.8921,1810,41
32.55974508,108.2454886,5.7,629.692,1811,41
23.76994741,117.9720786,5.7,309.0803,1812,41
16.15208655,124.9267005,5.7,256.9584,1813,41
19.00426005,146.3068077,5.7,523.1513,1814,41
19.78064711,130.6458516,5.7,386.0611,1815,41
33.90255153,115.9967256,5.7,377.0819,1816,41
22.12838449,96.46246517,5.7,363.2759,1817,41
20.41985308,84.50791108,5.7,421.7628,1818,41
24.35592946,125.5709218,5.7,327.6713,1819,41
15.21746365,85.83984798,5.7,504.4681,1820,41
65.45704851,147.7318661,5.7,293.7617,1821,41
23.45013859,164.8990589,5.1,206.55794,1822,42
24.32488438,162.129132,5.1,248.68715,1823,42
8.770815241,54.01051028,5.1,209.85481,1824,42
15.53598726,79.52778707,5.1,576.61603,1825,42
21.3053796,86.28615025,5.1,228.0233,1826,42
17.50368533,63.24867841,5.1,432.8886,1827,42
25.30143079,72.29349398,5.1,274.5092,1828,42
8.639259228,89.84952328,5.1,333.0297,1829,42
21.32996249,110.8082754,5.1,265.5409,1830,42
18.59864511,97.66410227,5.1,420.4355,1831,42
25.42477532,90.65203502,5.1,307.42,1832,42
22.3738955,133.4275133,5.1,522.9963,1833,42
27.61211328,137.3874096,5.1,238.2027,1834,42
26.92436443,111.4418029,5.1,274.122,1835,42
23.30374433,134.6795897,5.1,270.7708,1836,42
20.87152606,155.855286,5.1,281.2124,1837,42
22.4777223,137.3406783,5.1,258.5682,1838,42
21.10827089,121.1699597,5.1,291.7127,1839,42
19.78943152,107.3867952,5.1,487.2012,1840,42
26.48135004,120.8750349,5.1,253.6669,1841,42
18.40302149,104.618501,5.1,478.8921,1842,42
23.95429607,139.7171246,5.1,256.9584,1843,42
20.62708899,123.7877987,5.1,363.2759,1844,42
21.28940582,107.4721683,5.1,421.7628,1845,42
37.42555277,125.382361,5.9,206.55794,1846,43
40.98331978,136.5109592,5.9,248.68715,1847,43
90.16406047,107.5080744,5.9,127.1408,1848,43
50.15921849,115.4091893,5.9,185.37057,1849,43
55.92114985,102.7817118,5.9,171.66423,1850,43
45.6695785,116.4790306,5.9,255.86218,1851,43
32.87092332,97.91082037,5.9,144.11224,1852,43
31.99654356,97.71989977,5.9,307.31921,1853,43
29.74920167,126.3688401,5.9,416.52783,1854,43
61.29626253,119.17243,5.9,278.27405,1855,43
41.62662609,116.3966997,5.9,274.86993,1856,43
28.67608062,108.3349546,5.9,264.42551,1857,43
10.21940801,95.75574303,5.9,762.54822,1858,43
21.40863377,85.71708566,5.9,410.40256,1859,43
40.07503961,176.3465771,5.9,274.122,1860,43
37.35249925,87.4081352,5.9,136.088,1861,43
42.26976816,79.25653879,5.9,119.6667,1862,43
20.79422756,80.33122938,5.9,615.7157,1863,43
24.04153905,79.06414701,5.9,262.0394,1864,43
16.3067348,70.59532015,5.9,458.2165,1865,43
37.69669216,71.52683595,5.9,382.2518,1866,43
31.57963268,65.82912247,5.9,381.2995,1867,43
18.07245971,58.62303921,5.9,343.7977,1868,43
17.17247798,56.47923682,5.9,138.1374,1869,43
34.74512916,53.87917708,5.9,375.5872,1870,43
17.02244401,48.84383231,5.9,670.2175,1871,43
11.81106261,42.14025449,5.9,473.4697,1872,43
18.21424992,37.40717647,5.9,99.70285,1873,43
8.728917459,31.89207649,5.9,396.2268,1874,43
30.45141704,163.0035518,5.9,305.2342,1875,43
32.22979367,120.7992611,5.9,456.5407,1876,43
19.21330789,83.90773281,5.9,295.9659,1877,43
43.1862617,91.97851696,5.9,185,1878,43
27.96645491,75.08012131,5.9,300.8308,1879,43
19.54466168,63.80000165,5.9,457.6144,1880,43
97.09985118,115.5428198,5.9,89.19601,1881,43
9.083963892,90.37358672,5.9,259.5523,1882,43
21.05839975,90.55428678,5.9,242.8009,1883,43
10.77897954,77.3178061,5.9,821.5139,1884,43
16.52683878,96.53623149,5.9,661.4196,1885,43
48.7593591,112.4629936,5.9,156.3224,1886,43
36.5288037,89.86265303,5.9,325.5844,1887,43
52.71654579,100.9222796,5.9,146.4362,1888,43
71.98590487,100.3283382,5.9,120.869,1889,43
22.84609376,75.34849405,5.9,735.3477,1890,43
29.34528241,81.39967584,5.9,298.5533,1891,43
20.61066714,71.45086539,5.9,346.2746,1892,43
8.027004423,35.46436288,5.9,399.9957,1893,43
17.47446137,48.29965995,5.9,309.6915,1894,43
22.2762003,58.41007371,5.9,199.3158,1895,43
22.5100422,68.8913377,5.9,486.1633,1896,43
31.12600842,57.3131089,5.9,211.9324,1897,43
15.44973786,41.42534025,5.9,576.5403,1898,43
12.03879977,39.41734622,5.9,459.312,1899,43
21.69099813,25.95063687,5.9,360.4274,1900,43
11.29367079,21.45520584,5.9,443.9416,1901,43
19.99911248,20.03913266,5.9,314.4844,1902,43
7.593681584,15.89326291,5.9,323.0094,1903,43
10.11465274,21.28460361,5.9,369.3285,1904,43
12.78125189,34.17029069,5.9,130.5803,1905,43
10.70579749,45.50873189,5.9,375.2507,1906,43
10.11862145,32.34745343,5.9,529.2412,1907,43
37.32449062,57.63719666,5.9,224.2975,1908,43
27.979698,71.93100752,5.9,302.2495,1909,43
16.97084559,53.61726257,5.9,662.6323,1910,43
27.09782279,159.0943111,5.9,309.0803,1911,43
33.12933443,171.61402,5.9,256.9584,1912,43
37.73333009,180.1686482,5.9,421.7628,1913,43
10.39844219,60.36675288,5.9,350.0002,1914,43
10.78746031,56.76017297,5.9,463.8018,1915,43
17.31548729,70.26323731,5.9,253.933,1916,43
27.99902855,67.05110089,5.9,321.4917,1917,43
19.13772714,65.58681293,5.9,278.458,1918,43
32.38987342,78.1746569,5.9,306.3208,1919,43
63.02613585,92.59731337,5.9,293.7617,1920,43
26.26817085,79.13953056,5.9,430.6437,1921,43
33.65189445,107.5235236,5.9,264.1159,1922,43
15.53678216,52.54965591,5.9,1044.785,1923,43
9.841874821,37.17127697,5.9,303.7069,1924,43
7.832266594,19.6020529,5.9,455.1924,1925,43
17.19499346,40.60374913,5.9,384.4722,1926,43
29.61844864,37.80933304,5.9,186.1839,1927,43
